"","org","cast(split_zc.doc_max as text)","zip_code","count_zip_code","latitude","longitude"
"6370","SJ PHYSICIAN SERVICES INC","3","30631","3",33.577007,-82.858099
"6371","SJC ONCOLOGY SERVICES - GEORGIA, LLC","5","31405","10",32.065317,-81.181413
"6372","SJC ONCOLOGY SERVICES-SOUTH CAROLINA, LLC","3","29926","6",32.207724,-80.747577
"6373","SJHMC PHYSICIAN SERVICES C/O CATHOLIC HEALTHCARE WEST","26","85013","78",33.276539,-112.18717
"6374","SJVI LLC","2","80541","4",40.529278,-105.372014
"6375","SKAGGS COMMUNITY HOSPITAL ASSOCIATION","2","65616","2",36.653256,-93.05634
"6376","SKAGIT COUNTY PUBLIC HOSPITAL DISTRICT NO 304","3","98284","3",48.486147,-122.137243
"6377","SKAGIT DIGITAL IMAGING","15","98274","29",48.364253,-122.140311
"6378","SKAGIT OSTEOPOROSIS DETECTION CENTER","7","98274","7",48.364253,-122.140311
"6379","SKAGIT RADIOLOGY INC PS","15","98274","15",48.364253,-122.140311
"6380","SKAN LLC","1","60548","1",41.702091,-88.688906
"6381","SKIN AND CANCER CENTER OF ARIZONA PC","1","85224","2",33.298461,-111.85062
"6382","SKIN SURGERY MEDICAL GROUP INC.","2","92117","4",32.818398,-117.197168
"6383","SKOWHEGAN IMAGING ASSOCIATES, P.A.","2","49761","2",45.559536,-84.522098
"6384","SKPR OH 1 LLC","1","45662","2",38.793214,-82.930576
"6385","SKY LAKES MEDICAL CENTER INC","8","97601","8",42.293293,-121.816873
"6386","SLOCUM DICKSON MEDICAL GROUP PLLC","10","13413","10",43.067369,-75.290911
"6387","SLR DIAGNOSTIC RADIOLOGY, P.C.","78","10019","78",40.765926,-73.985443
"6388","SLRHC FACULTY PRACTICE","5","10025","5",40.798664,-73.967778
"6389","SMB RADIOLOGY PA","10","39501","20",30.396277,-89.064103
"6390","SMH PHYSICIAN SERVICE INC","1","34239","1",27.310774,-82.520868
"6391","SMH RADIOLOGY ASSOCIATES PA","14","34239","14",27.310774,-82.520868
"6392","SMITH IMAGING INC","5","63640","5",37.785545,-90.443298
"6393","SMITH RADIOLOGY INC","2","17070","2",40.263875,-76.898096
"6394","SMITHA E OOMMEN MD PLLC","1","77701","1",30.073712,-94.109705
"6395","SMITHFIELD RADIATION ONCOLOGY, LLC","9","27577","17",35.536543,-78.336001
"6396","SN RADIOLOGICAL PRACTICE PC","9","11572","10",40.635252,-73.636923
"6397","SNAPFINGER VASCULAR ACCESS CENTER LLC","6","30035","6",33.732056,-84.200919
"6398","SNEH GUPTA MD PA","1","34652","1",28.239369,-82.736882
"6399","SOBEL MEDICAL ASSOCIATES, P.C.","1","19107","2",39.962612,-75.162871
"6400","SOC RAD BAYAMON C T CENTER CORP","2","961","2",NA,NA
"6401","SOCIEDAD DE RADIOLOGOS CONSULTORES PSC","1","674","1",NA,NA
"6402","SOLANO DIAGNOSTICS PARTNERS A CALIF LIMITED PARTNERSHIP","5","94533","10",38.278428,-122.020276
"6403","SOLANO HEMATOLOGY - ONCOLOGY","2","94589","4",38.158221,-122.280383
"6404","SOLANO IMAGING MEDICAL ASSOCIATE","5","94533","5",38.278428,-122.020276
"6405","SOLDIERS AND SAILORS MEMORIAL HOSPITAL","1","16901","1",41.862339,-77.258974
"6406","SOLIS WOMENS HEALTH BREAST IMAGING SPECIALISTS OF INDIANA","1","46032","2",40.071102,-86.117215
"6407","SOLIS WOMENS HEALTH RADIOLOGY ASSOCIATES OF NORTH CAROLINA PC","5","27401","10",36.055285,-79.831692
"6408","SOMC MEDICAL CARE FOUNDATION, INC.","12","45662","31",38.793214,-82.930576
"6409","SOMC MEDICAL GROUP PC","3","80502","6",40.087835,-105.373507
"6410","SOMERSET HEMATOLOGY-ONCOLOGY ASSOCIATES, PA","4","88762","8",NA,NA
"6411","SONO X RAY RADIOLOGY GROUP","2","72500","6",NA,NA
"6412","SONORA COMMUNITY HOSPITAL","4","95370","4",37.96091,-120.343863
"6413","SOOMCHUNGMDONCOLOGY-HEMATOLOGYPC","1","92843","1",33.640302,-117.769442
"6414","SOONER RADIOLOGY INC","1","73505","2",34.678734,-98.436365
"6415","SOUND GYNECOLOGIC ONCOLOGY, PLLC","1","11952","1",40.922326,-72.637078
"6416","SOUND MEDICAL IMAGING PLLC","1","98373","2",47.145817,-122.309704
"6417","SOUTH ALABAMA DIAGNOSTIC IMAGING, P.C.","1","36340","3",31.053473,-85.784393
"6418","SOUTH ALABAMA RADIATION ONCOLOGY, PC","3","36426","3",31.129427,-87.096126
"6419","SOUTH ARKANSAS PHYSICIAN SERVICES, LLC","1","71730","8",33.187446,-92.630038
"6420","SOUTH ARKANSAS RT ASSOCIATES LLC","3","71730","3",33.187446,-92.630038
"6421","SOUTH ATLANTA HEMATOLOGY ONCOLOGY","2","30274","8",33.555536,-84.397997
"6422","SOUTH ATLANTA RADIOLOGY ASSOCIATES, P.C.","9","30274","9",33.555536,-84.397997
"6423","SOUTH ATLANTIC RADIATION ONCOLOGY, LLC","5","28462","5",34.002551,-78.223678
"6424","SOUTH BALDWIN DIAGNOSTIC IMAGING ASSOCIATES, P.C.","3","36535","3",30.467608,-87.692401
"6425","SOUTH BAY HEMATOLOGY & ONCOLOGY, PC","2","11795","2",40.699825,-73.290905
"6426","SOUTH BEND CLINIC","8","46617","8",41.682897,-86.238906
"6427","SOUTH BOSTON COMMUNITY HEALTH CENTER INC","1","2127","1",NA,NA
"6428","SOUTH BROOKLYN RADIOLOGY PLLC","1","11235","1",40.584455,-73.948402
"6429","SOUTH BROWARD HOSPITAL DISTRICT","23","33021","36",26.023267,-80.211942
"6430","SOUTH CAROLINA CANCER SPECIALISTS, PA","1","29926","1",32.207724,-80.747577
"6431","SOUTH CAROLINA ONCOLOGY ASSOC PA","21","29210","21",33.981468,-80.993483
"6432","SOUTH COAST GYNECOLOGIC ONCOLOGY, INC","3","92121","6",32.90391,-117.207828
"6433","SOUTH COAST RADIOLOGICAL MEDICAL GROUP","11","92677","11",33.532817,-117.710262
"6434","SOUTH COAST RADIOLOGY, P.A.","2","39091","5",NA,NA
"6435","SOUTH COUNTY RADIATION THERAPY, LLC","3","28974","3",NA,NA
"6436","SOUTH COUNTY RADIOLOGISTS, INC","11","63128","11",38.491503,-90.377167
"6437","SOUTH COVE COMMUNITY HEALTH CENTER, INC.","1","21112","1",NA,NA
"6438","SOUTH EAST ALASKA REGIONAL HEALTH CONSORTIUM","2","99835","2",57.080818,-135.318348
"6439","SOUTH FLORIDA CENTER FOR GYNECOLOGIC ONCOLOGY P A","1","33487","1",26.411642,-80.09277
"6440","SOUTH FLORIDA GASTROENTEROLOGY ASSOCIATES PA","1","33426","2",26.528233,-80.084764
"6441","SOUTH FLORIDA INTERVENTIONAL INC","1","33324","2",26.125463,-80.264371
"6442","SOUTH FLORIDA INTERVENTIONAL RADIOLOGY, PA","1","33140","1",25.819825,-80.133717
"6443","SOUTH FLORIDA MEDICAL IMAGING PA","10","33308","11",26.098414,-80.182168
"6444","SOUTH FLORIDA MEDICINE LLC","29","33449","58",NA,NA
"6445","SOUTH FLORIDA ONCOLOGY AND HEMATOLOGY CONSULTANTS LLC","4","33319","8",26.184761,-80.24057
"6446","SOUTH FLORIDA PALLIATIVE MEDICINE SPECIALISTS, INC","2","33407","2",26.645895,-80.430269
"6447","SOUTH FLORIDA SPECIALTY PHYSICIANS LLC","2","33176","2",25.558428,-80.458168
"6448","SOUTH FLORIDA SURGICAL GROUP","1","33176","1",25.558428,-80.458168
"6449","SOUTH FLORIDA VASCULAR ASSOCIATES PA","3","33073","6",26.298352,-80.180078
"6450","SOUTH GEORGIA ONCOLOGY HEMATOLOGY CENTER","2","31501","2",31.224262,-82.359628
"6451","SOUTH GEORGIA RADIOLOGY ASSOCIATES, LLC","30","31513","31",31.756861,-82.350837
"6452","SOUTH GEORGIA RADIOLOGY CONSULTANTS, PC","1","31636","1",30.745322,-83.184325
"6453","SOUTH GWINNETT RADIOLOGY PC","9","30078","9",33.863454,-84.008066
"6454","SOUTH HAVEN COMMUNITY HOSPITAL","1","49090","3",42.363778,-86.138952
"6455","SOUTH HILLS RADIOLOGY ASSOCIATES","14","15243","16",40.384169,-80.072876
"6456","SOUTH JERSEY IMAGING ASSOCIATES PA","1","80022","2",39.869835,-104.771527
"6457","SOUTH JERSEY RADIATION ONCOLOGY P.C.","2","8360","2",NA,NA
"6458","SOUTH JERSEY RADIOLOGY ASSOC PA","57","80432","114",39.158746,-105.816986
"6459","SOUTH LINCOLN HOSPITAL DISTRICT","3","83101","3",42.368433,-110.514132
"6460","SOUTH LOOP MRI CENTERS, INC","3","77054","6",29.67543,-95.391466
"6461","SOUTH LOOP MRI LP","3","77054","6",29.67543,-95.391466
"6462","SOUTH LOUISIANA MEDICAL ASSOCIATES","9","70363","9",29.561855,-90.752351
"6463","SOUTH MIAMI BLOOD FLOW ASSOCIATES","3","33143","3",25.558428,-80.458168
"6464","SOUTH MISSISSIPPI ASSOCIATION OF RADIATION THERAPISTS, PLLC","1","39401","2",31.245138,-89.28071
"6465","SOUTH MOUNTAIN IMAGING","3","7041","6",NA,NA
"6466","SOUTH NASSAU ONCOLOGY, PC","2","11572","2",40.635252,-73.636923
"6467","SOUTH NASSAU ORTHOPEDIC SURGERY AND SPORTS MEDICINE, P.C.","1","11580","1",40.676052,-73.697828
"6468","SOUTH NASSAU PHYSICIAN PRACTICE PC","1","11580","1",40.676052,-73.697828
"6469","SOUTH PENINSULA HOSPITAL, INC","1","99603","1",60.056453,-151.362422
"6470","SOUTH PHILADELPHIA OPEN MRI, LLC","9","19145","18",39.917002,-75.1877
"6471","SOUTH QUEENS IMAGING","2","11420","2",40.674432,-73.819013
"6472","SOUTH RYAN MRI, LLC","5","70605","5",30.130378,-93.245056
"6473","SOUTH SHORE HEMATOLOGY-ONCOLOGY ASSOCIATES, P.C.","6","11570","12",40.667352,-73.638523
"6474","SOUTH SHORE IMAGING INC","3","44811","3",41.216488,-82.793687
"6475","SOUTH SHORE MEDICAL CENTER, INC.","25","2061","25",NA,NA
"6476","SOUTH SHORE NEUROLOGIC ASSOCIATES, PC","3","11772","3",40.922326,-72.637078
"6477","SOUTH SHORE RADIOLOGICAL ASSOCIATES, INC.","19","21901","43",39.535078,-75.894051
"6478","SOUTH SHORE RADIOLOGISTS, S.C.","1","60617","1",41.811929,-87.68732
"6479","SOUTH SOUND RADIOLOGIST INC P S","20","98506","20",47.104227,-122.870043
"6480","SOUTH SOUND RADIOLOGY - LEWIS COUNTY","3","98532","3",46.615653,-123.024845
"6481","SOUTH SOUND RADIOLOGY ABERDEEN LLC","4","98520","4",47.002735,-123.67129
"6482","SOUTH SUNFLOWER COUNTY HOSPITAL","1","38751","1",33.443446,-90.608662
"6483","SOUTH TAMPA IMAGING ASSOCIATES PA","2","33609","2",27.942648,-82.513067
"6484","SOUTH TEXAS COMPREHENSIVE CANCER CENTERS, PLLC","4","78410","12",27.82437,-97.584067
"6485","SOUTH TEXAS IMAGING CENTER K PA","1","78504","1",26.326284,-98.233488
"6486","SOUTH TEXAS MRI LTD","1","78229","1",29.269288,-98.33469
"6487","SOUTH TEXAS ONCOLOGY & HEMATOLOGY, PLLC","22","78229","44",29.269288,-98.33469
"6488","SOUTH TEXAS RADIOLOGY GROUP PA","68","78229","68",29.269288,-98.33469
"6489","SOUTH TEXAS RADIOLOGY IMAGING CENTERS","64","78240","274",29.437532,-98.461582
"6490","SOUTH TULSA RT ASSOCIATES LLC","4","74137","8",36.017296,-95.93902
"6491","SOUTH VALLEY RADIOLOGY MEDICAL GROUP INC","10","91356","28",33.786594,-118.298662
"6492","SOUTHAMPTON MEDICAL IMAGING LLC","1","77054","2",29.67543,-95.391466
"6493","SOUTHAMPTON RADIOLOGY PC","11","11968","11",40.922326,-72.637078
"6494","SOUTHBORO MEDICAL GROUP, INC.","8","1772","8",NA,NA
"6495","SOUTHCENTRAL PATHOLOGY LABORATORY, PA","2","67218","2",37.668282,-97.280784
"6496","SOUTHCOAST HOSPITALS GROUP, INC","2","27203","4",35.708376,-79.85213
"6497","SOUTHCOAST MEDICAL GROUP LLC","7","31406","11",31.975611,-81.086617
"6498","SOUTHCOAST PHYSICIANS GROUP, INC.","12","27205","126",NA,NA
"6499","SOUTHEAST CANCER CARE NETWORK LLC","3","36330","5",31.315846,-85.942956
"6500","SOUTHEAST CANCER NETWORK, INC.","9","36116","26",32.285501,-86.228765
"6501","SOUTHEAST FLORIDA HEMATOLOGY ONCOLOGY GROUP PA","5","33308","10",26.098414,-80.182168
"6502","SOUTHEAST GYNECOLOGIC ONCOLOGY ASSOCIATES PA","2","32256","4",30.213733,-81.539129
"6503","SOUTHEAST GYNECOLOGICAL SPECIALTY PA","1","33063","1",26.267436,-80.209176
"6504","SOUTHEAST MEDICAL IMAGING, LLC","3","19063","6",39.918804,-75.399118
"6505","SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC","2","63701","2",37.341398,-89.611016
"6506","SOUTHEAST NEBRASKA HEMATOLOGY AND ONCOLOGY CONSULTANTS, PC","6","68355","17",40.073908,-95.602053
"6507","SOUTHEAST NEUROSCIENCE CENTER, LLC","1","70360","1",29.6421,-90.852551
"6508","SOUTHEAST PHYSICIAN NETWORK, P.C.","5","35555","5",33.72005,-87.809908
"6509","SOUTHEAST RADIATION ONCOLOGY GROUP, P.A.","31","28204","62",35.215342,-80.828706
"6510","SOUTHEAST RADIOLOGY LTD","26","19013","26",39.878817,-75.437102
"6511","SOUTHEAST REGIONAL VIRTUAL IMAGING CONSULTING ENTERPRISE PA","1","29322","1",35.113668,-82.040137
"6512","SOUTHEAST TEXAS IMAGING LLP","4","77627","12",29.992248,-94.195448
"6513","SOUTHEAST TEXAS ONCOLOGY PARTNERS PA","3","77338","6",29.83399,-95.434241
"6514","SOUTHEAST VALLEY GASTROENTEROLOGY CONSULTANTS, P.C.","1","85224","1",33.298461,-111.85062
"6515","SOUTHEAST WYOMING RADIATION ONCOLOGY, P.C.","2","82001","2",41.25173,-104.56264
"6516","SOUTHEASTERN GYNECOLOGIC ONCOLOGY AT SAINT JOS","4","30342","8",33.881052,-84.379476
"6517","SOUTHEASTERN INTEGRATED MEDICAL PL","1","32605","4",29.677899,-82.466362
"6518","SOUTHEASTERN MEDICAL ONCOLOGY CENTER","7","27534","7",35.385571,-78.03207
"6519","SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER INC","2","43725","2",40.02701,-81.582025
"6520","SOUTHEASTERN ONCOLOGY ASSOCIATES, PC","3","35209","3",33.465336,-86.808213
"6521","SOUTHEASTERN OVERREAD SERVICES PLLC","3","27410","6",36.119984,-79.870925
"6522","SOUTHEASTERN RADIATION ONCOLOGY","3","28304","3",35.020629,-78.99091
"6523","SOUTHEASTERN REGIONAL MEDICAL CENTER","5","28358","5",34.631016,-79.106224
"6524","SOUTHEASTERN REGIONAL PHYSICIAN SERVICES","1","28358","2",34.631016,-79.106224
"6525","SOUTHEASTERN SURGICAL ONCOLOGY","1","31201","1",32.827949,-83.595066
"6526","SOUTHEASTERN WISCONSIN RADIATION","3","53188","3",42.994564,-88.241786
"6527","SOUTHEASTHEALTH HOSPITAL HOLDINGS, LLC","19","63901","38",36.778764,-90.440688
"6528","SOUTHERN BONE &JOINT SPECIALISTS PA","5","39428","5",31.652811,-89.578002
"6529","SOUTHERN CALIFORNIA DIAGNOSTIC IMAGING, INC.","2","92804","4",33.640302,-117.769442
"6530","SOUTHERN CALIFORNIA INTERVENTIONAL ASSOCIATES, PC","1","92102","2",32.71712,-117.118604
"6531","SOUTHERN CALIFORNIA ORTHOPEDIC INSTITUTE L.P","1","91405","1",33.786594,-118.298662
"6532","SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP","271","92807","520",33.640302,-117.769442
"6533","SOUTHERN CANCER CENTER.","9","36608","9",30.639867,-88.25445
"6534","SOUTHERN COLORADO RADIOLOGISTS, P.C.","9","81003","9",38.121031,-104.763851
"6535","SOUTHERN COOK RADIATION ONCOLOGY LTD","1","60406","1",41.811929,-87.68732
"6536","SOUTHERN COOS HEALTH DISTRICT","2","97411","2",43.088824,-124.389936
"6537","SOUTHERN CRESCENT BREAST SPECIALISTS,PC","1","30236","2",33.518505,-84.337523
"6538","SOUTHERN DELAWARE IMAGING ASSOCIATES","8","19958","8",38.65536,-75.325612
"6539","SOUTHERN HEMATOLOGY ONCOLOGY PC","2","35209","4",33.465336,-86.808213
"6540","SOUTHERN HUMBOLDT COMMUNITY HOSPITAL DISTRICT","1","95542","1",40.65136,-123.862815
"6541","SOUTHERN IDAHO RADIOLOGY PA","7","83301","7",42.443224,-114.629497
"6542","SOUTHERN ILLINOIS MEDICAL SERVICES, NFP","4","62901","7",37.77452,-89.387286
"6543","SOUTHERN ILLINOIS ONCOLOGY & HEMATOLOGY LTD","1","62959","1",37.729571,-88.912852
"6544","SOUTHERN ILLINOIS RADIATION ONCOLOGY LLC","2","62901","2",37.77452,-89.387286
"6545","SOUTHERN INDIANA IMAGING CONSULTANTS PC","9","47714","9",37.959092,-87.519682
"6546","SOUTHERN INDIANA RADIOLOGICAL ASSOCIATES INC","14","47403","14",39.07884,-86.592389
"6547","SOUTHERN MEDICAL IMAGING","2","45690","2",39.072309,-83.024014
"6548","SOUTHERN MOLECULAR IMAGING, LLC","4","30188","8",34.127398,-84.481787
"6549","SOUTHERN MONO HEALTHCARE DISTRICT","1","93546","1",37.609434,-118.865636
"6550","SOUTHERN MRI LLC","1","29910","2",32.34969,-80.899506
"6551","SOUTHERN NEUROLOGIC & SPINAL INSTITUTE","3","39402","6",31.335865,-89.379246
"6552","SOUTHERN NEW ENGLAND REGIONAL CANCER CENTER, LLC","2","28954","2",NA,NA
"6553","SOUTHERN NEW HAMP RADIOLOGY CONSULTANTS PC","19","31106","38",33.844371,-84.47405
"6554","SOUTHERN ONCOLOGY HEMATOLOGY ASSOC","5","83606","5",43.724917,-116.798923
"6555","SOUTHERN ONCOLOGY SPECIALISTS, PLLC","2","28078","2",35.401071,-80.869457
"6556","SOUTHERN PINES WOMEN'S HEALTH CENTER PC","1","28374","1",35.211461,-79.413311
"6557","SOUTHERN RADIATION ONCOLOGY","1","39648","1",31.1769,-90.40156
"6558","SOUTHERN RADIOLOGY ASSOCIATES, PLLC","15","38401","15",35.623997,-87.00404
"6559","SOUTHERN RADIOLOGY SPECIALISTS, PLLC","1","35901","1",34.024285,-86.074145
"6560","SOUTHERN SMOKIES RADIOLOGY","2","30525","4",34.886868,-83.375358
"6561","SOUTHERN TIER ONCOLOGY LLC","2","14843","2",42.383978,-77.479051
"6562","SOUTHERN UROLOGY, LLC","2","70508","2",30.181866,-92.026859
"6563","SOUTHERN VIRGINIA RADIATION ONCOLOGY, P.C.","1","24541","1",36.577505,-79.441637
"6564","SOUTHFIELD RADIOLOGY ASSOCIATES, PLLC","26","48135","48",42.326437,-83.343431
"6565","SOUTHFIELD REHABILITATION COMPANY","7","48075","7",42.462215,-83.230578
"6566","SOUTHGATE CT, PLC","2","48195","2",42.257801,-83.285939
"6567","SOUTHGATE X-RAY NUCLEAR MEDICINE & ULTRASOUND, PC","2","48195","2",42.257801,-83.285939
"6568","SOUTHLAKE ORTHOPAEDICS SPORTS MEDICINE & SPINE CENTER","9","35244","18",33.351944,-86.949784
"6569","SOUTHLAKE RADIOLOGY PA","11","76015","11",32.771419,-97.291484
"6570","SOUTHLAND HEMATOLOGY ONCOLOGY MEDICAL GROUP, INC","1","92543","1",33.651652,-116.777014
"6571","SOUTHSIDE PHYSICIAN NETWORK LLC","1","23834","1",37.26219,-77.396989
"6572","SOUTHSIDE RADIATION ONCOLOGY PC","1","24115","1",36.679571,-79.865168
"6573","SOUTHTOWNS RADIATION ONCOLOGY, PC","2","14224","4",42.837128,-78.748352
"6574","SOUTHTOWNS RADIOLOGY ASSOCIATES, LLC","24","14220","59",42.845908,-78.823005
"6575","SOUTHWEST CANCER CENTER PA","1","79925","1",31.773452,-106.37709
"6576","SOUTHWEST DIAGNOSTIC IMAGING LTD","64","85032","129",33.276539,-112.18717
"6577","SOUTHWEST FLORIDA REGIONAL IMAGING II LLC","1","33950","1",26.860103,-82.013411
"6578","SOUTHWEST GENERAL MEDICAL GROUP, INC.","4","44130","4",41.3826,-81.796406
"6579","SOUTHWEST GYNECOLOGICAL ONCOLOGY ASSOC., INC","2","87106","4",35.04319,-106.489592
"6580","SOUTHWEST HEMATOLOGY ONCOLOGY ASSOCIATES, PA","1","79410","1",33.572085,-101.896394
"6581","SOUTHWEST HEMATOLOGY-ONCOLOGY CONSULTANT, SC","1","60453","1",41.811929,-87.68732
"6582","SOUTHWEST KIDNEY INSTITUTE VASCULAR CENTER LLC","1","85004","2",33.276539,-112.18717
"6583","SOUTHWEST KIDNEY INSTITUTE, PLC","1","85037","4",33.276539,-112.18717
"6584","SOUTHWEST MEDICAL CONSULTANTS, S.C.","1","60527","2",41.839679,-88.088716
"6585","SOUTHWEST MEDICAL IMAGING PA","18","79701","36",31.861876,-102.091276
"6586","SOUTHWEST MICHIGAN ONCOLOGY ASSOCIATES PLLC","1","49068","1",42.265016,-84.948946
"6587","SOUTHWEST MICHIGAN RADIOLOGY PLLC","4","49010","4",42.539295,-85.894873
"6588","SOUTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER","1","39648","1",31.1769,-90.40156
"6589","SOUTHWEST NEURO IMAGING LTD","9","85013","9",33.276539,-112.18717
"6590","SOUTHWEST ONCOLOGY CENTERS-YUMA LLC","3","85364","3",32.615305,-114.648722
"6591","SOUTHWEST RADIATION ONCOLOGY, INC","3","73644","3",35.320621,-99.624253
"6592","SOUTHWEST RADIOLOGIST JOINT VTR","15","60453","15",41.811929,-87.68732
"6593","SOUTHWEST SPINE AND PAIN CARE SPECIALISTS LLC","1","84790","2",37.083098,-113.558068
"6594","SOUTHWEST UROLOGY, LLC","2","44130","4",41.3826,-81.796406
"6595","SOUTHWEST VASCULAR AND SURGICAL GROUP","1","75208","2",32.736344,-96.82303
"6596","SOUTHWEST VOLUSIA HEALTHCARE","1","32763","5",28.939904,-81.301856
"6597","SOUTHWEST WASHINGTON DIAGNOSTICS LP","9","98531","9",46.713822,-123.01046
"6598","SOUTHWEST WASHINGTON MEDICAL GROUP PS","5","98664","5",45.620669,-122.576413
"6599","SOUTHWESTERN RADIOLOGY ASSOCIATES, P.A.","2","75032","2",32.886,-96.409502
"6600","SOUTHWESTERN RADIOLOGY SERVICES PSC","1","693","1",NA,NA
"6601","SOUTHWESTERN ULTRASOUND INC.","2","79902","4",31.879779,-106.544218
"6602","SOUTHWESTERN VERMONT MEDICAL CENTER INC","4","52015","52",NA,NA
"6603","SOVEREIGN MEDICAL GROUP LLC","8","7410","8",NA,NA
"6604","SPACE COAST MEDICAL ASSOCIATES LLP","10","32796","10",28.509529,-80.831574
"6605","SPARKS RADIOLOGY GROUP LTD.","5","89434","5",39.591728,-119.716747
"6606","SPARTA CANCER CENTER, LLC","3","78711","3",30.326374,-97.771258
"6607","SPARTANBURG MEDICAL CENTER","15","29303","42",34.980316,-81.916778
"6608","SPARTANBURG RADIATION ONCOLOGY ASSOCIATES, PA","5","29303","5",34.980316,-81.916778
"6609","SPAULDING HOSPITAL-CAMBRIDGE INC.","4","21384","4",NA,NA
"6610","SPECIAL CARE OB/GYN ASSOCIATES INC","1","71091","2",NA,NA
"6611","SPECIALISTS IN DIAGNOSTIC IMAGING PA","15","22947","21",38.053137,-78.339571
"6612","SPECIALISTS IN ONCOLOGY & HEMATOLOGY, P.C.","2","63017","4",38.649052,-90.535804
"6613","SPECIALISTS IN UROLOGY, P.A.","7","34102","7",26.133968,-81.795309
"6614","SPECIALIZED MEDICAL IMAGING, INC.","20","20723","52",39.13652,-76.868729
"6615","SPECIALTY PHYSICIANS OF ILLINOIS, LLC","2","60411","3",41.811929,-87.68732
"6616","SPECIALTY PHYSICIANS OF NORTH VIRGINIA, LLC","1","20190","3",38.96146,-77.3418
"6617","SPECIALTY TELERADIOLOGY, INC.","3","44145","3",41.445145,-81.921811
"6618","SPECTRUM HEALTH HOSPITALS","10","49503","30",42.956176,-85.660693
"6619","SPECTRUM HEALTH PRIMARY CARE PARTNERS","3","49546","4",42.930146,-85.53904
"6620","SPECTRUM HEALTH UNITED","2","48809","5",42.98004,-85.128727
"6621","SPECTRUM MEDICAL GROUP, P.A.","78","4401","224",NA,NA
"6622","SPECTRUM RADIOLOGY ASSOCIATES PLLC","2","14221","2",42.968507,-78.749153
"6623","SPENCER MUNICIPAL HOSPITAL","2","51301","2",43.13291,-95.177909
"6624","SPINAL DIAGNOSTICS PLLC","1","99202","2",47.613475,-117.515897
"6625","SPINECARE ASSOCIATES, LLC","3","33765","3",27.990179,-82.743298
"6626","SPIRIT LAKE HEALTH CENTER","1","58335","1",48.108758,-99.186842
"6627","SPIRNAK RADIOLOGY SERVICES INC","1","44035","2",41.371396,-82.105112
"6628","SPOKANE RADIATION ONCOLOGY ASSOCIATES PS","7","83814","10",47.728441,-116.780869
"6629","SPORTS MEDICINE ASSOCIATES OF AUGUSTA, LLC","1","30909","1",33.416616,-82.055973
"6630","SPRING HILL IMAGING CENTER, LLC","15","37174","15",35.712381,-86.901661
"6631","SPRING HILL IMAGING LLC","6","34613","6",28.604951,-82.531987
"6632","SPRINGFIELD CLINIC LLP","41","62703","92",39.762206,-89.627547
"6633","SPRINGFIELD HEMATOLOGY AND ONCOLOGY ASSOCIATES INC","4","45504","4",39.950457,-83.890862
"6634","SPRINGFIELD MEDICAL ASSOCIATES, INC.","3","11043","3",40.754757,-73.601772
"6635","SPRINGFIELD NEUROLOGICAL AND SPINE INSTITUTE","1","65804","1",37.151377,-93.238034
